time_ms,pos_step,angle_deg,target_step
585,-4405,0.000,-4382
590,-4397,0.000,-4373
595,-4388,0.000,-4364
600,-4379,0.000,-4354
605,-4370,0.000,-4345
610,-4361,0.000,-4335
615,-4351,0.000,-4325
620,-4342,0.000,-4315
625,-4332,0.000,-4305
630,-4322,0.000,-4295
635,-4313,0.000,-4285
640,-4303,0.000,-4274
645,-4294,0.000,-4264
650,-4284,0.000,-4253
655,-4274,0.000,-4243
660,-4265,0.000,-4232
665,-4255,0.000,-4221
670,-4245,0.000,-4210
675,-4235,0.000,-4199
680,-4224,0.000,-4188
685,-4213,0.000,-4174
690,-4202,0.000,-4165
695,-4191,0.000,-4153
700,-4179,0.000,-4142
705,-4168,0.000,-4130
710,-4157,0.000,-4118
715,-4145,0.000,-4106
720,-4134,0.000,-4094
725,-4122,0.000,-4082
730,-4111,0.000,-4070
735,-4100,0.000,-4057
740,-4089,0.000,-4045
745,-4078,0.000,-4032
750,-4067,0.000,-4020
755,-4055,0.000,-4007
760,-4044,0.000,-3994
765,-4032,0.000,-3981
770,-4020,0.000,-3968
775,-4008,0.000,-3955
780,-3995,0.000,-3942
785,-3982,0.000,-3929
790,-3969,0.000,-3915
795,-3956,0.000,-3902
800,-3943,0.000,-3888
805,-3930,0.000,-3875
810,-3916,0.000,-3861
815,-3902,0.000,-3847
820,-3889,0.000,-3833
825,-3875,0.000,-3819
830,-3861,0.000,-3805
835,-3847,0.000,-3791
840,-3834,0.000,-3776
845,-3820,0.000,-3762
850,-3806,0.000,-3748
855,-3793,0.000,-3733
860,-3779,0.000,-3718
865,-3765,0.000,-3704
870,-3751,0.000,-3689
875,-3738,0.000,-3674
880,-3724,0.000,-3659
885,-3710,0.000,-3644
890,-3696,0.000,-3629
895,-3683,0.000,-3614
900,-3669,0.000,-3599
905,-3655,0.000,-3583
910,-3642,0.000,-3568
915,-3628,0.000,-3553
920,-3614,0.000,-3537
925,-3600,0.000,-3521
930,-3587,0.000,-3506
935,-3572,0.000,-3490
940,-3558,0.000,-3474
945,-3543,0.000,-3458
950,-3528,0.000,-3442
955,-3513,0.000,-3426
960,-3498,0.000,-3410
965,-3482,0.000,-3391
970,-3467,0.000,-3378
975,-3452,0.000,-3362
980,-3435,0.000,-3345
985,-3419,0.000,-3329
990,-3403,0.000,-3313
995,-3386,0.000,-3296
1000,-3370,0.000,-3280
