91420,1998,6.328
91440,2000,6.328
91460,2001,6.504
91480,2001,6.504
New target: 966 steps (108.68 deg)
91500,2002,6.504
91520,2003,6.504
91540,2004,6.504
91560,2005,6.504
91580,2007,6.504
91600,2010,6.680
91620,2012,6.680
91640,2015,6.680
91660,2019,6.680
91680,2023,6.680
91700,2027,6.855
91720,2032,6.680
91740,2037,6.680
91760,2042,6.680
91780,2048,6.680
91800,2054,6.680
91820,2061,6.680
91840,2068,6.680
91860,2075,6.680
91880,2083,6.680
91900,2091,6.680
91920,2100,6.680
91940,2109,6.680
91960,2118,6.680
91980,2128,6.680
92000,2138,6.680
92020,2148,6.680
92040,2159,6.680
92060,2170,6.680
92080,2181,6.680
92100,2193,6.680
92120,2205,6.680
92140,2218,6.680
92160,2231,6.680
92180,2244,6.680
92200,2258,6.680
92220,2272,6.680
92240,2287,6.680
92260,2301,6.680
92280,2316,6.680
92300,2331,6.680
92320,2347,6.680
92340,2363,6.680
92360,2380,6.680
92380,2397,6.680
92400,2414,6.680
92420,2431,6.680
92440,2449,6.680
92460,2467,6.680
92480,2486,6.680
92500,2505,6.680
92520,2524,6.680
92540,2542,6.504
92560,2558,6.504
92580,2575,6.504
92600,2591,6.504
92620,2607,6.328
92640,2623,6.328
92660,2638,6.328
92680,2653,6.328
92700,2668,6.328
92720,2683,6.328
92740,2697,6.328
92760,2711,6.328
92780,2724,6.504
92800,2737,6.328
92820,2750,6.504
92840,2763,6.504
92860,2775,6.328
92880,2787,6.504
92900,2799,6.328
92920,2810,6.504
92940,2821,6.504
92960,2832,6.328
92980,2842,6.504
93000,2851,6.504
93020,2860,6.328
93040,2869,6.328
93060,2877,6.328
93080,2885,6.328
93100,2893,6.328
93120,2900,6.328
93140,2907,6.504
93160,2914,6.504
93180,2920,6.328
93200,2926,6.504
93220,2932,6.504
93240,2937,6.504
93260,2942,6.504
93280,2946,6.504
93300,2950,6.328
93320,2954,6.504
93340,2957,6.328
93360,2960,6.328
93380,2962,6.504
93400,2964,6.328
93420,2966,6.328
93440,2967,6.328
New target: -324 steps (-36.45 deg)
93460,2968,6.504
93480,2967,6.328
93500,2966,6.328
93520,2965,6.504
93540,2963,6.504
93560,2960,6.504
93580,2958,6.328
93600,2955,6.328
93620,2951,6.328
93640,2947,6.152
93660,2943,6.328
93680,2938,6.152
93700,2933,6.152
93720,2928,6.152
93740,2922,6.152
93760,2916,6.152
93780,2909,6.152
93800,2902,6.328
93820,2895,6.328
93840,2887,6.328
93860,2879,6.328
93880,2870,6.328
93900,2861,6.328
93920,2852,6.328
93940,2842,6.328
93960,2832,6.328
93980,2822,6.328
94000,2811,6.328
94020,2800,6.328
94040,2790,6.328
94060,2780,6.328
94080,2770,6.504
94100,2760,6.504
94120,2751,6.504
94140,2742,6.504
94160,2733,6.504
94180,2725,6.680
94200,2717,6.680
94220,2710,6.680
94240,2703,6.680
94260,2696,6.680
94280,2690,6.680
94300,2684,6.504
94320,2679,6.504
94340,2674,6.504
94360,2669,6.504
94380,2665,6.504
94400,2661,6.504
94420,2657,6.504
94440,2654,6.504
94460,2652,6.504
94480,2649,6.680
94500,2647,6.680
94520,2646,7.031
94540,2645,7.383
New target: -876 steps (-98.55 deg)
94560,2644,7.559
94580,2643,7.910
94600,2642,7.910
94620,2640,7.734
94640,2638,7.383
94660,2636,6.855
94680,2633,6.504
94700,2630,5.801
94720,2626,5.449
94740,2622,4.922
94760,2618,4.746
94780,2613,4.570
94800,2608,4.746
94820,2602,4.922
94840,2596,5.098
94860,2590,5.273
94880,2583,5.625
94900,2576,6.152
94920,2568,6.504
94940,2560,6.855
94960,2552,7.207
94980,2543,7.559
95000,2534,7.734
95020,2525,7.734
95040,2516,7.734
95060,2506,7.734
95080,2496,7.734
95100,2485,7.559
95120,2474,7.383
95140,2462,6.855
95160,2450,6.504
95180,2438,5.625
95200,2425,4.922
95220,2412,4.043
95240,2398,3.340
95260,2384,2.461
95280,2370,1.758
95300,2355,1.406
95320,2340,1.406
95340,2324,1.934
95360,2308,2.813
95380,2292,4.043
95400,2275,5.273
95420,2258,6.504
95440,2241,7.559
95460,2224,8.613
95480,2207,9.668
95500,2189,10.371
95520,2172,10.723
95540,2155,10.723
95560,2139,10.371
95580,2123,9.844
95600,2107,9.141
95620,2092,8.086
95640,2077,7.031
95660,2062,5.977
95680,2047,4.746
95700,2033,3.516
95720,2019,2.813
95740,2005,2.109
95760,1992,1.934
95780,1979,1.758
95800,1967,1.934
95820,1955,2.461
95840,1944,3.164
95860,1933,4.043
95880,1922,5.273
95900,1911,6.504
95920,1901,7.734
95940,1891,8.965
95960,1881,10.020
95980,1872,10.723
96000,1863,11.074
96020,1855,11.250
96040,1847,10.898
96060,1839,10.371
96080,1832,9.844
96100,1825,8.789
96120,1819,7.910
96140,1813,6.855
96160,1807,5.977
96180,1802,5.098
96200,1797,4.219
96220,1792,3.867
96240,1788,3.340
96260,1784,3.164
96280,1781,3.164
96300,1778,3.516
96320,1775,4.043
96340,1773,4.570
96360,1771,5.449
96380,1769,6.152
New target: -756 steps (-85.05 deg)
96400,1768,6.855
96420,1768,7.559
96440,1767,8.086
96460,1765,8.438
96480,1764,8.789
96500,1762,8.789
96520,1759,8.613
96540,1756,8.262
96560,1753,8.086
96580,1749,7.383
96600,1745,7.031
96620,1740,6.328
96640,1735,5.801
96660,1730,5.273
96680,1724,4.922
96700,1718,4.570
96720,1712,4.395
96740,1705,4.219
96760,1698,4.043
96780,1690,3.691
96800,1682,3.516
96820,1674,3.516
96840,1665,3.340
96860,1656,2.988
96880,1646,2.637
96900,1636,2.461
96920,1626,2.285
96940,1615,2.109
96960,1604,1.758
96980,1593,1.582
97000,1581,1.230
97020,1569,1.055
97040,1557,0.879
97060,1544,0.879
97080,1531,0.703
97100,1517,0.352
97120,1503,0.352
97140,1489,0.176
97160,1475,0.176
97180,1460,0.000
