time_ms,position_step,position_deg,target_step
10135,4400,0.150,4400
10140,4400,0.300,4400
10145,4400,0.300,4400
10150,4400,0.300,4400
10155,4400,0.300,4400
10160,4400,0.300,4400
10165,4400,0.300,4400
10170,4400,0.300,4400
10175,4400,0.300,4400
10180,4400,0.300,4400
10185,4400,0.300,4400
10190,4400,0.300,4400
10195,4400,0.300,4400
10200,4400,0.300,4400
10205,4400,0.300,4400
10210,4400,0.300,4400
10215,4400,0.300,4400
10220,4400,0.300,4400
10225,4400,0.300,4400
10230,4400,0.300,4400
10235,4400,0.300,4400
10240,4400,0.300,4400
10245,4400,0.300,4400
10250,4400,0.300,4400
10255,4400,0.300,4400
10260,4400,0.300,4400
10265,4400,0.300,4400
10270,4400,0.300,4400
10275,4400,0.300,4400
10280,4400,0.300,4400
10285,4400,0.300,4400
10290,4400,0.300,4400
10295,4400,0.300,4400
10300,4400,0.300,4400
10305,4400,0.300,4400
10310,4400,0.300,4400
10315,4400,0.300,4400
10320,4400,0.300,4400
10325,4400,0.300,4400
10330,4400,0.300,4400
10335,4400,0.300,4400
10340,4400,0.300,4400
10345,4400,0.300,4400
10350,4400,0.300,4400
10355,4400,0.300,4400
10360,4400,0.300,4400
10365,4400,0.300,4400
10370,4400,0.300,4400
10375,4400,0.300,4400
10380,4400,0.300,4400
10385,4400,0.300,4400
10390,4400,0.300,4400
10395,4400,0.300,4400
10400,4400,0.300,4400
10405,4400,0.300,4400
10410,4400,0.300,4400
10415,4400,0.300,4400
10420,4400,0.300,4400
10425,4400,0.300,4400
10430,4400,0.450,4400
10435,4400,0.450,4400
10440,4400,0.450,4400
10445,4400,0.450,4400
10450,4400,0.450,4400
10455,4400,0.450,4400
10460,4400,0.450,4400
10465,4400,0.450,4400
10470,4400,0.450,4400
10475,4400,0.450,4400
10480,4400,0.450,4400
10485,4400,0.450,4400
10490,4400,0.450,4400
10495,4400,0.300,4400
10500,4400,0.300,4400
10505,4400,0.300,4400
10510,4400,0.300,4400
10515,4400,0.300,4400
10520,4400,0.300,4400
10525,4400,0.300,4400
10530,4400,0.300,4400
10535,4400,0.300,4400
10540,4400,0.300,4400
10545,4400,0.300,4400
10550,4400,0.300,4400
10555,4400,0.300,4400
10560,4400,0.300,4400
10565,4400,0.300,4400
10570,4400,0.300,4400
10575,4400,0.150,4400
10580,4400,0.150,4400
10585,4400,0.150,4400
10590,4400,0.150,4400
10595,4400,0.150,4400
10600,4400,0.300,4400
10605,4400,0.300,4400
10610,4400,0.300,4400
10615,4400,0.300,4400
10620,4400,0.300,4400
10625,4400,0.300,4400
10630,4400,0.300,4400
10635,4400,0.300,4400
10640,4400,0.300,4400
10645,4400,0.300,4400
10650,4400,0.300,4400
10655,4400,0.300,4400
10660,4400,0.300,4400
10665,4400,0.300,4400
10670,4400,0.300,4400
10675,4400,0.300,4400
10680,4400,0.300,4400
10685,4400,0.300,4400
10690,4400,0.300,4400
10695,4400,0.300,4400
10700,4400,0.300,4400
10705,4400,0.300,4400
10710,4400,0.150,4400
10715,4400,0.150,4400
10720,4400,0.150,4400
10725,4400,0.150,4400
10730,4400,0.150,4400
